Id,y
216,"[1.3474600e-08 5.7247661e-07 1.3733656e-06 3.0282266e-07 1.7727230e-07
 4.8689037e-07 3.4743926e-09 4.1002039e-07 5.7977525e-09 5.6145240e-08
 7.8884182e-07 1.6192296e-08 8.0350210e-06 9.9993706e-01 2.7314709e-05
 2.9367111e-06 1.4182675e-05 6.1890069e-06 3.3916514e-08 1.1323363e-07]"
217,"[1.3961348e-08 8.2617966e-09 7.1651321e-08 1.2789684e-07 3.2695738e-08
 2.3322244e-08 3.1341798e-09 9.9999237e-01 4.2271560e-09 2.7798547e-10
 3.0177826e-08 5.7325519e-07 5.8234311e-09 5.3252611e-09 4.5704338e-10
 1.2795334e-07 8.5322078e-08 6.5716417e-06 1.9912600e-09 3.7071921e-10]"
218,"[1.04782738e-10 2.28534136e-10 2.83571011e-09 4.54240479e-10
 1.85947016e-07 2.45629406e-09 1.14942136e-08 1.17879972e-08
 8.62552199e-08 9.95203919e-10 1.20515653e-10 1.07100675e-08
 9.99999642e-01 1.59004909e-09 2.03149962e-11 1.46604977e-08
 3.12647663e-09 5.08802889e-10 5.00244117e-11 5.59017677e-09]"
219,"[1.0360555e-05 7.0724275e-04 1.3998400e-03 2.9565071e-04 5.9715792e-04
 9.7752037e-04 1.7500211e-05 4.8867046e-06 1.3534514e-04 8.7658346e-01
 3.7009775e-04 9.3534420e-04 1.1677127e-01 3.7975228e-04 3.7569297e-04
 3.4615343e-05 5.2028317e-06 2.1250847e-04 9.0725407e-06 1.7754479e-04]"
220,"[1.0917015e-09 5.3039166e-08 5.9684720e-07 3.7034954e-07 1.3567166e-07
 2.1905809e-07 2.6419593e-09 4.7487406e-06 9.8907435e-08 1.4175728e-05
 9.4232388e-07 1.9016486e-06 1.2778027e-08 7.5620574e-07 2.8391190e-07
 2.2081650e-08 2.2114937e-09 9.9997354e-01 1.3272982e-09 2.1007036e-06]"
221,"[8.8037057e-11 2.4137343e-09 4.2568022e-08 9.9999785e-01 1.2420539e-07
 1.0596939e-06 6.7371406e-09 1.4348210e-07 1.4528602e-07 2.1048960e-08
 4.9489785e-07 5.0036491e-09 4.7411358e-10 1.4496333e-08 4.2339270e-08
 3.3879961e-09 1.7264325e-10 9.6456368e-08 4.1869994e-10 4.8602691e-09]"
222,"[1.48676336e-03 9.12578404e-01 2.09654245e-04 1.37208938e-03
 1.16010255e-03 2.62320004e-02 3.20240972e-04 4.29171014e-05
 4.42843375e-05 1.60618853e-02 2.59682890e-02 1.20392515e-05
 4.28963976e-05 2.61772802e-04 1.35634970e-02 1.40692591e-05
 2.11792158e-05 1.91812273e-04 2.10493468e-04 2.05527802e-04]"
223,"[2.4758069e-08 3.8310063e-07 1.1017363e-06 4.1665845e-07 9.9994087e-01
 4.5512179e-06 1.4352916e-06 6.7987702e-07 1.6401613e-08 3.4120514e-08
 2.3500859e-06 2.0007940e-08 4.1557605e-06 1.2302413e-06 5.0006020e-07
 4.0655967e-05 1.1264377e-06 2.0632169e-07 1.6538256e-07 3.7092754e-08]"
224,"[3.6737308e-07 8.2677987e-10 4.2748297e-06 4.1065789e-07 3.9298254e-08
 5.1968931e-09 1.6234399e-10 8.7398058e-07 4.0784542e-07 7.2972020e-05
 1.5348985e-05 9.9981695e-01 1.2405130e-07 1.3547996e-08 1.7425583e-09
 9.4030966e-08 6.0197114e-09 8.7831810e-05 4.5545050e-08 2.1508060e-07]"
225,"[1.7935935e-04 3.9133025e-04 4.8498991e-03 1.6745880e-03 6.9953827e-04
 6.1249465e-04 9.3556846e-05 2.3152512e-02 1.3906389e-03 2.2250079e-02
 3.4847218e-01 4.3134418e-01 9.7192434e-04 4.0080008e-04 6.2356651e-04
 4.6106917e-03 3.0429719e-04 1.5560046e-01 1.9382341e-04 2.1840816e-03]"
226,"[2.7675301e-07 1.3569763e-06 2.3664390e-08 1.9250319e-06 1.4915013e-06
 4.8457528e-05 4.6249543e-06 6.7171602e-09 6.1750598e-06 3.8914597e-05
 1.3944287e-05 4.2681722e-07 6.2450553e-08 2.0181283e-04 4.7051790e-01
 1.7848940e-06 4.7722480e-08 9.0603477e-05 5.9772184e-04 5.2847242e-01]"
227,"[9.10587823e-06 3.28207039e-04 2.36202800e-06 7.17942794e-06
 1.33481135e-05 1.04901718e-03 7.86939272e-05 5.91382843e-07
 2.44360126e-05 6.29509042e-04 1.58561929e-03 3.45783360e-06
 2.30846967e-06 4.54279681e-04 9.37726617e-01 2.80579911e-06
 8.89985813e-07 2.33537605e-04 1.25424773e-03 5.65938801e-02]"
228,"[6.9350836e-10 1.9594060e-09 4.6566210e-08 1.6534776e-07 1.9563058e-06
 3.3418783e-09 1.3500479e-09 2.5406464e-07 2.8333984e-09 3.0910385e-09
 2.0760101e-08 5.9306156e-09 2.6381441e-08 4.3620414e-05 7.7585369e-08
 9.9995267e-01 2.2751780e-07 2.0965359e-07 5.9175937e-07 1.2283934e-07]"
229,"[1.1202877e-10 2.8956902e-07 7.3724804e-10 4.5887685e-07 8.9296955e-05
 9.9990880e-01 5.1071356e-07 4.2417298e-08 7.9556564e-08 3.5572363e-08
 1.0678280e-07 3.1672009e-10 1.1445585e-07 3.6835008e-08 9.2570183e-08
 4.2757136e-09 1.8479662e-09 4.3007194e-08 1.1987429e-10 2.7665711e-08]"
230,"[1.6125287e-07 1.3046364e-08 7.2916323e-10 5.2795186e-09 2.8814954e-08
 1.0012643e-06 9.9999249e-01 1.0031074e-09 5.0739791e-06 2.5684069e-10
 1.6991114e-08 2.6775143e-10 5.2903852e-07 1.8844235e-10 1.5078128e-07
 4.2170156e-10 7.6425897e-09 1.0977833e-10 4.6861186e-07 4.1765482e-08]"
231,"[9.9979059e-07 1.7509226e-08 8.3610299e-11 2.3690556e-09 7.1568289e-09
 2.7594596e-10 5.2659420e-06 7.6136653e-10 1.7522814e-09 3.7041761e-10
 2.6491545e-10 4.5743809e-09 2.4866814e-10 2.1710589e-09 4.6944565e-06
 3.7383964e-07 3.8839598e-09 6.2253348e-11 9.9998343e-01 5.2389228e-06]"
232,"[5.32295763e-09 1.18220600e-10 9.13572062e-09 2.76408826e-07
 1.66885528e-09 2.41744578e-06 3.01088348e-05 6.80065204e-09
 9.99962211e-01 5.69929917e-08 1.08738796e-08 2.17539025e-07
 4.63611013e-06 9.22663668e-10 9.16839848e-09 1.02442088e-09
 7.83376120e-09 5.24838768e-08 9.49625489e-10 1.02154594e-07]"
233,"[2.0039379e-05 2.7243586e-06 9.9936384e-01 1.8560104e-05 1.2672822e-05
 2.8948004e-06 1.0444385e-06 1.6952839e-05 3.3724759e-06 3.4930839e-04
 8.7392451e-05 5.3057942e-05 2.4868894e-05 3.3598951e-06 5.9251943e-06
 2.7268020e-06 1.9171173e-05 1.0028824e-05 1.6585074e-06 3.6735619e-07]"
234,"[1.0889750e-02 9.8704785e-01 6.6272944e-05 3.5101893e-05 7.1200913e-05
 3.3864469e-04 1.6847775e-05 2.1267520e-05 8.0951332e-07 7.6093141e-04
 3.2345628e-04 3.8999342e-06 6.5405175e-06 5.1009280e-05 1.4704205e-04
 1.2078888e-06 2.6374857e-05 4.0181927e-05 4.1870349e-05 1.0957813e-04]"
235,"[6.96904063e-01 2.19215942e-03 3.97202512e-03 2.56487131e-02
 1.20431207e-04 2.07549368e-04 1.88186503e-04 2.43772287e-03
 2.53094523e-03 6.37522573e-03 1.00555175e-04 2.56881088e-01
 2.45603063e-04 3.71613714e-05 1.99630158e-05 1.78996226e-04
 3.26917303e-04 7.36610964e-05 1.33898237e-03 2.19981492e-04]"
236,"[1.3827918e-10 4.2090761e-13 6.7810330e-10 2.9077620e-07 1.3220406e-11
 9.7189698e-08 1.4628503e-06 2.4411975e-10 9.9999774e-01 3.4308446e-08
 3.8239484e-11 1.0361252e-07 1.2104027e-07 1.6215145e-10 5.8622079e-10
 2.1670550e-10 2.8036073e-10 3.4287415e-10 6.2180350e-10 9.6407433e-08]"
237,"[2.7349612e-05 1.3944277e-06 2.8810598e-07 1.9025244e-06 1.8760793e-05
 6.1181148e-05 9.9646914e-01 1.2856279e-06 2.8135879e-03 6.8462020e-07
 2.4135406e-06 4.0363980e-07 1.5977088e-04 4.8414648e-07 2.4725665e-05
 1.4203406e-06 2.3084622e-05 1.7468082e-07 3.7256978e-04 1.9442799e-05]"
238,"[7.3072556e-07 4.7135359e-06 9.0445137e-06 6.0331677e-06 9.9963450e-01
 4.0101295e-05 2.4215344e-05 7.0341480e-06 1.1380038e-06 5.4884885e-07
 1.3621027e-05 4.6169555e-07 1.2616007e-04 9.2559267e-06 4.8705210e-06
 1.0095897e-04 1.2030056e-05 2.3533128e-06 1.2066542e-06 1.0333204e-06]"
239,"[4.1778254e-08 7.9842139e-06 8.2047706e-08 2.6261199e-05 3.9175798e-06
 9.9989760e-01 9.9165300e-06 1.4725839e-06 1.5955484e-05 2.2709344e-05
 3.8601847e-06 2.1642215e-08 1.6796598e-06 2.3936352e-07 1.9211225e-06
 4.8576432e-08 4.4480096e-08 5.0477552e-06 4.5204175e-08 1.0647537e-06]"
240,"[1.1321369e-03 3.0735691e-04 7.3341135e-04 4.6756712e-04 6.6406344e-04
 1.0370081e-03 2.2046489e-04 6.6177929e-03 1.7162245e-03 1.2625192e-02
 2.7402249e-04 2.1560353e-01 4.0233514e-01 1.1247544e-03 6.9225112e-05
 1.0492445e-03 6.9860910e-04 3.3591458e-01 4.0273034e-04 1.7006911e-02]"
241,"[7.2984915e-04 4.1881663e-04 5.0942670e-04 5.6992151e-04 3.6229421e-03
 2.4410272e-03 5.5341693e-03 5.7857466e-04 2.1578632e-03 1.1102343e-03
 4.6570829e-04 2.1669152e-03 9.6170229e-01 1.8294998e-03 3.4203168e-04
 2.4785011e-03 2.5724217e-03 5.3884881e-04 5.1630911e-04 9.7146137e-03]"
242,"[3.7191924e-07 1.8529886e-07 1.9607879e-10 3.2376199e-09 2.4604641e-09
 3.1392483e-07 4.7639108e-07 3.9595580e-09 1.5737129e-08 4.0049676e-07
 5.9525207e-09 2.4912674e-07 6.1209775e-08 1.3967904e-06 2.4691590e-07
 1.4411133e-07 5.5630707e-08 5.3688507e-07 9.3326910e-04 9.9906224e-01]"
243,"[3.17921978e-03 1.52495832e-05 1.04013110e-04 1.26494939e-04
 1.32587738e-05 5.01950017e-05 7.28175246e-06 2.17409379e-05
 9.63648854e-05 4.02462948e-03 2.50259545e-05 9.89231527e-01
 7.94299849e-05 1.09551556e-05 5.55299493e-06 3.14679892e-05
 1.40850225e-05 9.98099204e-05 3.93113820e-04 2.47057970e-03]"
244,"[8.9944052e-08 4.7215462e-06 2.4406311e-06 2.0842326e-06 9.9077421e-01
 7.5955213e-05 4.1241464e-07 2.0591392e-06 6.0822167e-08 6.6987354e-07
 1.7782763e-06 8.9148493e-08 2.5235649e-04 8.8252649e-03 4.9252949e-06
 3.4836408e-05 1.0448479e-05 7.4336831e-06 6.9473955e-08 1.0092698e-07]"
245,"[1.9270299e-08 4.3071154e-07 2.4115607e-07 9.5951656e-09 3.5004296e-06
 3.6000081e-08 3.1715197e-10 3.4921300e-08 1.9228683e-10 1.3061906e-09
 2.3045938e-08 1.4042650e-09 8.3472323e-06 9.9994195e-01 1.2812394e-07
 2.9160931e-06 4.1907944e-05 4.1739384e-07 4.3982267e-09 1.1419061e-08]"
246,"[6.3341730e-08 2.5704685e-05 6.7221372e-05 1.9022755e-04 3.5557184e-06
 8.9184061e-05 7.3950059e-09 1.1277943e-04 4.4038123e-07 9.4267989e-06
 1.5290090e-05 6.5851732e-06 1.1553294e-05 8.1983715e-01 6.6703301e-06
 1.1179868e-05 6.5268548e-05 1.7954281e-01 1.8523792e-08 4.8031034e-06]"
247,"[8.87424743e-04 5.55889157e-04 4.66587735e-05 2.92465993e-04
 4.83325821e-05 1.08039659e-03 2.84101581e-04 2.68429594e-05
 2.53277976e-04 8.33167229e-04 3.52309435e-04 1.11082445e-04
 1.12982583e-04 5.40388166e-04 4.56799928e-04 1.06013002e-04
 8.12120052e-05 5.14719286e-04 1.95648917e-03 9.91459370e-01]"
248,"[2.2400960e-07 1.8559852e-04 1.1554650e-05 1.9056730e-06 1.5218450e-08
 2.0443013e-06 4.7807008e-10 4.4686660e-10 3.0602468e-08 9.9979204e-01
 1.9356607e-06 8.9602219e-07 6.8623063e-09 1.0358028e-08 9.1716402e-07
 2.1168356e-10 1.9945810e-10 2.6289383e-06 2.9450700e-09 2.4899109e-07]"
249,"[3.09775374e-03 9.09719288e-01 1.71424253e-04 1.73680659e-04
 3.84522340e-04 4.72403951e-02 2.93538294e-04 2.85355272e-05
 2.77190011e-05 3.00114211e-02 1.35577098e-03 5.78131949e-05
 1.07594125e-04 1.36572064e-03 4.02790960e-03 1.87273927e-05
 6.52624367e-05 8.27860960e-04 3.66273656e-04 6.58688950e-04]"
250,"[2.0647563e-05 2.1728384e-04 1.5779877e-05 3.8415342e-06 2.5135896e-06
 3.5565216e-05 6.3850877e-07 9.9956053e-01 2.8301812e-07 1.4085732e-07
 2.2651764e-06 3.2367045e-06 2.7025845e-07 6.0011612e-06 7.4726796e-07
 7.5724989e-07 2.8115990e-06 1.2570448e-04 8.6528416e-07 1.5772324e-07]"
251,"[1.0362751e-05 1.2210961e-08 2.6050227e-06 4.7167066e-07 2.3206836e-08
 5.1612434e-09 2.3820541e-09 3.4512078e-07 2.1948272e-06 5.9108646e-05
 3.0766760e-08 9.9991632e-01 1.4175235e-06 2.8230744e-08 6.0696808e-09
 4.1657111e-07 7.9663756e-08 4.6196824e-06 2.4833190e-07 1.7272405e-06]"
252,"[2.7609171e-05 7.1785114e-05 8.6157996e-07 8.6555855e-07 4.4934396e-07
 3.0256253e-08 4.1885261e-07 2.5533295e-08 1.2830819e-08 1.5499537e-06
 7.4073347e-07 2.5212023e-07 1.9184282e-07 8.4210169e-01 2.3193857e-02
 4.3879901e-03 1.9698866e-06 7.6914985e-06 1.2977692e-01 4.2504736e-04]"
253,"[9.1818544e-09 4.4229131e-09 1.0696823e-08 8.3908294e-09 1.4500009e-07
 1.8964556e-10 6.1929604e-09 1.1825611e-08 2.3013620e-09 3.9286014e-09
 7.5400164e-10 4.5775405e-08 1.1676391e-07 2.2597026e-04 1.8950276e-06
 9.9903738e-01 4.9623452e-07 5.7634001e-08 7.3293655e-04 9.6670465e-07]"
254,"[0.0009302  0.00241667 0.01055932 0.00584641 0.0106246  0.00127946
 0.00078778 0.00246506 0.00056331 0.00106588 0.4967208  0.00085435
 0.00251708 0.01204705 0.00495552 0.43486282 0.00564346 0.0019802
 0.00143979 0.00244024]"
255,"[2.63794533e-08 3.54403035e-10 8.77531647e-08 1.12043367e-07
 2.37703257e-09 7.19730622e-07 6.34838216e-06 1.76942212e-08
 9.99947906e-01 4.39127916e-07 3.45870044e-09 1.03619959e-06
 4.30005748e-05 1.54942503e-09 1.22080168e-08 6.08067241e-09
 8.95515040e-09 1.14831074e-07 3.68207664e-09 8.87924827e-08]"
256,"[1.42826525e-06 1.12533904e-07 2.12459850e-06 2.06556578e-07
 8.11448917e-05 1.73562876e-04 5.75990380e-05 2.23596689e-05
 5.59913633e-06 1.18842387e-07 5.18944354e-08 4.34533689e-07
 9.97838676e-01 7.83961950e-05 3.33463035e-08 1.36339190e-06
 1.73314358e-03 1.11595716e-06 2.86019262e-08 2.55742793e-06]"
257,"[1.42043937e-05 7.56692828e-07 6.63492319e-05 8.70012897e-08
 2.70476485e-05 7.42630118e-06 1.49298728e-06 1.03535014e-04
 1.14528086e-06 7.05344476e-08 5.54259856e-08 1.28878446e-06
 8.68739188e-01 2.91171437e-03 9.69949525e-08 8.93186279e-06
 1.28115445e-01 6.86657813e-07 6.52101875e-08 4.01846989e-07]"
258,"[2.8959686e-02 1.2330106e-01 2.3815279e-01 1.6162650e-03 7.2667928e-04
 6.9413893e-04 1.7830057e-04 4.2348527e-03 1.4353427e-04 1.4312598e-03
 5.4347712e-01 2.4021103e-04 4.9255049e-04 2.6371753e-02 1.7660072e-02
 4.7635392e-04 9.8251430e-03 1.5966423e-03 3.0044653e-04 1.2109226e-04]"
259,"[9.01587903e-01 5.68785379e-03 2.31989170e-03 1.20566929e-05
 1.90020382e-05 2.37038766e-05 8.14045270e-05 6.66398206e-04
 4.73204409e-06 6.47426896e-06 1.73164517e-04 8.22144430e-05
 8.53118690e-05 3.82756256e-03 1.59268966e-04 7.06497740e-05
 8.28419626e-02 1.48328845e-05 2.28647166e-03 4.91597166e-05]"
260,"[7.2559509e-08 4.4806483e-09 6.4893322e-09 4.1798427e-07 2.4824925e-07
 7.5527637e-06 9.9994016e-01 1.5127332e-09 1.8505165e-05 8.9381313e-10
 1.4543462e-08 2.0898352e-10 2.8055607e-05 7.4554540e-09 5.5443871e-07
 8.5478344e-09 4.9118796e-08 1.4597057e-10 4.3028936e-06 5.5438299e-08]"
261,"[2.7902972e-06 1.0564783e-05 5.6423938e-05 9.8851889e-01 2.0737163e-05
 1.2022857e-04 9.8080039e-03 9.5191790e-06 8.0311956e-04 2.6123464e-05
 1.4295591e-04 1.1448485e-06 7.1857071e-06 3.9883566e-06 4.1425275e-04
 6.3372408e-06 2.4196559e-06 5.5907054e-07 4.3207063e-05 1.5032900e-06]"
262,"[2.5326092e-06 3.2643040e-06 3.8968428e-06 1.5430337e-06 4.5109715e-04
 2.8579318e-05 1.2041607e-04 4.0284217e-06 6.7683482e-05 2.1466974e-06
 9.2117142e-07 1.4331515e-06 9.9928361e-01 4.9774412e-06 1.0486081e-06
 1.2614843e-05 5.7338257e-06 6.1411606e-07 4.8383237e-07 3.3449833e-06]"
263,"[1.1482902e-03 1.4326713e-03 9.6181983e-01 4.6169569e-04 6.7965715e-04
 4.0499428e-05 3.1056108e-05 6.7846300e-03 4.2984855e-05 8.6728256e-04
 1.8458184e-02 6.9384748e-04 6.6138200e-05 1.1691282e-04 3.2518784e-04
 1.5152473e-04 2.4513539e-04 6.5809959e-03 3.8761056e-05 1.4559301e-05]"
264,"[1.8889455e-10 4.2697437e-09 5.8305627e-09 8.9067385e-09 9.9999940e-01
 2.7967531e-07 5.8028826e-09 1.0930096e-08 2.1643035e-10 6.2398936e-10
 9.4738350e-09 1.5452893e-10 6.3219375e-08 5.0262501e-09 4.8817186e-09
 3.0871033e-07 7.4798825e-09 7.0772427e-10 5.6305582e-10 3.5253803e-11]"
265,"[2.0832083e-06 4.4572843e-10 5.9668555e-06 3.9805812e-07 5.5141356e-08
 2.6028729e-10 7.9294959e-10 3.2542807e-06 8.1626695e-07 2.8044051e-06
 3.0626681e-09 9.9998069e-01 7.4990061e-07 4.6509441e-09 7.8917600e-10
 5.6686770e-07 1.5783002e-07 2.3955413e-06 6.1645110e-08 6.4402876e-08]"
266,"[9.6281713e-01 2.0062687e-05 1.0661630e-06 1.9532924e-09 9.5907433e-07
 4.8396447e-07 4.7621706e-06 4.5995057e-06 2.4352741e-07 4.3650252e-09
 9.6570119e-08 4.7661845e-07 2.9342325e-04 4.7769581e-06 1.2007290e-09
 3.2738161e-08 3.6848690e-02 3.5030776e-09 3.0850099e-06 4.5518547e-08]"
267,"[1.70284911e-04 9.99764539e-04 2.04271749e-02 9.90927126e-03
 1.68291072e-03 1.13042456e-03 1.00908648e-04 1.60017298e-04
 1.67428705e-04 4.43303166e-03 9.53623593e-01 1.06527630e-04
 1.37139737e-04 3.43570224e-04 5.50489873e-03 3.54120537e-04
 1.58436087e-04 4.16256400e-04 7.02760954e-05 1.03950726e-04]"
268,"[3.2064555e-08 9.6303993e-11 2.3373030e-13 2.1616446e-12 3.0216992e-11
 4.2888761e-13 2.2773978e-08 1.3405358e-11 1.6319719e-12 5.4730070e-12
 2.9882318e-12 4.2992843e-10 5.3881357e-12 1.6451718e-10 7.6888753e-09
 5.9240225e-08 3.7687459e-10 2.9268146e-12 9.9998236e-01 1.7569100e-05]"
269,"[1.38672507e-09 1.22179045e-10 8.67193517e-09 1.12427996e-08
 8.86092153e-07 7.25800697e-10 8.16356049e-09 1.02429840e-06
 8.83697027e-09 2.49332249e-10 7.44502460e-09 1.09594936e-07
 1.31224715e-06 2.41091755e-07 1.54324598e-09 9.99995589e-01
 6.31040564e-07 1.27803084e-08 1.68207279e-07 3.49119880e-08]"
270,"[4.1468904e-09 2.0274633e-11 6.8097035e-11 2.4628102e-10 1.3968861e-08
 3.8361563e-08 9.9996960e-01 2.3170715e-10 2.9426061e-05 5.6792110e-12
 6.3467148e-10 1.3821959e-11 1.0249045e-07 3.9775308e-11 1.2813707e-08
 3.6375856e-09 8.2871594e-09 1.8568536e-11 7.7670092e-07 1.1638669e-09]"
271,"[1.99816583e-04 8.98011240e-06 8.36889863e-01 4.15513143e-02
 3.32357813e-05 6.08371956e-05 1.97708732e-06 3.11730983e-05
 3.29496543e-04 1.03456184e-01 4.32607689e-04 1.66724995e-02
 3.02753269e-05 1.55652706e-05 1.87494894e-04 8.37607877e-06
 1.13431008e-06 1.89839575e-05 6.77656353e-05 2.38969460e-06]"
272,"[8.9748137e-05 3.1125330e-06 6.3857507e-05 1.5409728e-06 5.5364958e-06
 1.3166743e-06 1.8072101e-06 5.3500364e-05 8.4261688e-07 3.0026959e-07
 1.6322238e-06 4.3250798e-06 2.3854776e-05 2.6101885e-05 4.3474338e-07
 1.1874200e-05 9.9970633e-01 1.3531572e-06 1.8024923e-06 6.7935656e-07]"
273,"[2.0281784e-04 2.9431519e-04 4.9855541e-03 9.6566099e-01 1.1502709e-03
 1.8491949e-03 3.0567215e-04 1.4424864e-03 3.9123036e-03 5.8857426e-03
 1.6867818e-03 4.5292950e-03 6.2253996e-04 4.8019228e-04 1.6188396e-03
 9.5787877e-04 2.0303576e-04 3.2950661e-03 2.6244103e-04 6.5462157e-04]"
274,"[8.20309017e-03 3.63302708e-01 2.68601570e-02 4.43785358e-03
 1.40778569e-03 3.45495134e-03 1.12678553e-03 2.64549139e-03
 7.88948673e-04 2.37729978e-02 3.76943558e-01 6.84131926e-04
 2.64896662e-04 1.45889567e-02 1.09794125e-01 6.60166435e-04
 4.03529528e-04 5.58290146e-02 2.50780466e-03 2.32305145e-03]"
275,"[7.2765702e-05 5.8730592e-07 6.0382055e-10 9.3431696e-10 9.7704644e-09
 1.5359893e-09 1.3664574e-06 8.2893656e-09 3.5729995e-09 3.9714340e-10
 3.0495044e-09 3.8627974e-08 1.3773503e-10 4.0669411e-06 1.2630007e-05
 2.0008133e-06 1.6798313e-07 3.8798653e-10 9.9990571e-01 7.6072280e-07]"
276,"[1.02861486e-06 1.49860818e-04 1.19293305e-04 7.64709403e-05
 9.91003708e-06 2.04556098e-04 3.77495235e-06 7.53059721e-05
 3.26582631e-05 1.55987765e-03 4.04468941e-04 5.75929116e-05
 8.95618359e-06 3.77702672e-04 4.20389493e-04 4.88257547e-06
 2.59851299e-06 9.95570242e-01 2.67819792e-06 9.17775149e-04]"
277,"[9.9989307e-01 4.1121395e-05 5.4207017e-06 2.8370485e-08 5.4378813e-08
 4.5681283e-08 6.1171886e-06 5.2652229e-07 1.3622262e-07 4.0912511e-07
 4.3885726e-07 6.3242746e-06 2.4683601e-07 4.9894236e-08 1.3320974e-07
 1.7138293e-08 6.3522975e-06 5.2308131e-09 3.8077600e-05 1.3024531e-06]"
278,"[2.1029406e-05 5.9526915e-06 2.9974606e-06 1.4891867e-04 2.2955560e-04
 2.3962915e-05 9.3537228e-06 6.4880856e-05 6.7807177e-06 2.6572128e-05
 1.5901724e-05 3.8874830e-04 2.0616615e-04 5.9317920e-04 2.2975872e-05
 9.7707045e-01 1.9066707e-04 2.2027860e-04 1.6828484e-03 1.9068835e-02]"
279,"[1.7340985e-06 3.6992967e-06 4.7893398e-05 2.2573564e-05 5.1383535e-07
 1.9321198e-05 9.7365893e-09 9.6824614e-08 4.4249123e-06 9.9782550e-01
 2.5949189e-06 1.7571049e-03 1.5426377e-06 1.5041867e-07 1.5128279e-06
 1.9813801e-07 1.0115841e-08 2.9946197e-04 3.6158073e-07 1.1260993e-05]"
280,"[9.4813213e-06 4.7607650e-06 1.2553583e-07 3.1822237e-06 3.4458564e-05
 4.6700735e-02 9.5197707e-01 1.8486762e-07 1.1109713e-03 7.7409641e-07
 8.6925166e-07 9.1706482e-08 1.0649503e-04 3.3061076e-07 2.0057243e-05
 2.2170642e-07 2.2784052e-06 6.6125935e-08 2.5716901e-05 2.0488415e-06]"
281,"[5.4091474e-11 8.9181214e-12 4.8470508e-09 4.8867182e-08 1.1421978e-10
 2.6153741e-05 2.5763171e-07 8.8759605e-10 9.9997342e-01 5.5520566e-08
 9.1556179e-10 1.5936001e-08 1.2866417e-07 6.7869980e-11 1.0053254e-09
 3.2393213e-11 3.6810364e-11 4.2718975e-09 1.4466790e-11 1.0323864e-09]"
282,"[9.3320880e-09 1.6838692e-06 3.3131350e-08 8.0024147e-06 8.3304758e-06
 9.9995816e-01 2.3456280e-06 1.6223436e-07 3.5392000e-06 9.0684334e-06
 1.3733174e-06 1.8656676e-08 1.4888534e-06 1.0601472e-06 1.0278955e-06
 6.7079505e-08 2.8110438e-08 3.1198083e-06 6.5407453e-09 3.6692498e-07]"
283,"[9.02161191e-05 1.12222950e-03 3.84391122e-03 2.95805570e-04
 1.92866748e-04 1.02051854e-04 5.71867495e-05 8.06698590e-05
 4.11811161e-05 8.44603404e-04 9.85421360e-01 2.02235133e-05
 5.62553905e-05 3.56472097e-04 6.91360468e-03 7.45611906e-05
 6.56400152e-05 3.68207257e-04 1.27529602e-05 4.01974357e-05]"
284,"[4.1094077e-07 9.3161143e-06 3.6985637e-07 6.7995452e-06 1.8582072e-05
 1.6211180e-06 6.0390329e-07 2.4169979e-06 1.8094254e-07 1.0084895e-07
 2.1592789e-06 1.2552387e-07 6.4068087e-07 9.9456561e-01 6.1171636e-04
 4.3013464e-03 2.2171680e-05 1.8115285e-05 4.3527671e-04 2.4502372e-06]"
285,"[7.13319096e-05 9.99911785e-01 2.53288334e-07 9.56951354e-08
 1.40044875e-07 1.74545744e-06 2.80873209e-08 1.08132774e-07
 7.92899468e-10 6.53118332e-06 6.41517818e-06 3.11830539e-09
 7.99792677e-09 8.52402238e-08 6.39633413e-07 3.43714990e-09
 1.58536508e-08 3.47406655e-07 4.05523366e-08 4.71776502e-07]"
286,"[2.0894660e-08 4.0817710e-08 4.9360949e-10 2.8445939e-08 5.2630136e-09
 5.3256412e-07 1.4765479e-07 1.1556836e-08 4.6337453e-07 5.2797742e-07
 1.5293626e-08 6.0860220e-06 6.8931286e-07 9.9052768e-06 3.0430215e-08
 6.8766381e-06 7.3989476e-08 3.4083278e-04 2.7395229e-06 9.9963093e-01]"
287,"[2.89615982e-05 7.06350818e-08 1.81350390e-06 1.07392043e-06
 1.08618934e-07 1.34348399e-08 1.17763985e-08 8.86380712e-06
 1.08072595e-06 2.62283538e-05 8.46625667e-08 9.99869704e-01
 7.40015366e-07 7.09172241e-08 6.42842668e-09 8.39368909e-07
 2.25730005e-07 5.88564835e-05 6.59327952e-07 5.49932679e-07]"
288,"[6.4182671e-04 5.8187396e-07 1.7876837e-04 2.9357739e-07 2.2272220e-06
 7.2459621e-08 1.2092324e-06 1.7406132e-05 1.3777770e-06 1.3281243e-07
 2.3899332e-07 8.8942525e-06 1.0976005e-05 5.6216277e-06 5.0475197e-08
 4.8303332e-06 9.9912375e-01 9.1993206e-07 4.6999332e-07 4.2216359e-07]"
289,"[2.16578180e-03 3.42561543e-05 9.94879127e-01 1.13152419e-05
 2.59849912e-05 1.34911954e-06 3.82087774e-06 2.14543907e-04
 7.71186569e-06 2.41582275e-05 2.72775913e-04 2.45959036e-05
 1.15701714e-05 1.56214992e-05 1.48947265e-05 1.51892091e-05
 2.24868930e-03 2.45756437e-05 3.44871683e-06 5.67786287e-07]"
