Id,y
419,"[5.7490129e-04 1.0762901e-02 7.5000280e-04 9.4518863e-04 1.1298637e-01
 3.0937502e-03 1.5472122e-03 1.2261237e-04 2.8681918e-04 2.0530322e-03
 5.5550286e-03 1.4372237e-04 6.7909527e-01 6.9250524e-02 1.0495025e-01
 2.4957634e-03 2.6707922e-03 3.8436725e-04 1.1608780e-03 1.1705866e-03]"
420,"[8.7749822e-06 3.1370223e-07 7.1472343e-08 1.6442558e-06 3.2362980e-08
 4.8633598e-07 6.2733143e-08 7.1920232e-07 1.2591159e-06 2.5630297e-06
 1.4671215e-07 3.4753921e-05 1.1775579e-06 2.3880220e-06 2.2075938e-07
 6.8231079e-06 1.6806585e-07 4.4679036e-05 7.1793947e-05 9.9982208e-01]"
421,"[7.0726912e-04 1.0621827e-04 5.4053557e-03 3.3718854e-05 1.4874512e-05
 2.3501490e-05 7.1039375e-07 1.2682521e-04 2.3678529e-06 6.8361390e-01
 8.5156289e-06 1.1530667e-01 9.6037529e-06 1.3431397e-06 2.3146955e-05
 1.6831265e-06 9.0880203e-06 1.9450635e-01 1.4502201e-05 8.4320411e-05]"
422,"[2.0590755e-01 2.1010984e-02 3.9338064e-01 3.5598234e-05 3.3008421e-04
 4.1414157e-04 5.1518116e-04 2.4784705e-02 2.2518956e-04 1.0095640e-03
 1.7535307e-03 1.5744300e-03 1.3478228e-03 9.0948376e-04 6.1453617e-04
 5.5553252e-04 3.4342209e-01 1.2426368e-03 5.0296157e-04 4.6330085e-04]"
423,"[8.7708626e-03 7.6671445e-01 1.4881041e-02 3.1522014e-03 4.4842166e-04
 6.1851687e-04 2.1115503e-04 5.6349803e-03 8.6786124e-05 9.9110175e-03
 1.7005898e-01 6.9485937e-04 3.6375105e-04 2.5717819e-03 2.6238065e-03
 2.8298204e-04 1.1160730e-03 1.1406364e-02 1.8146769e-04 2.7048765e-04]"
424,"[1.2015632e-05 1.1260043e-03 1.2659427e-03 2.1056390e-04 4.6511150e-06
 5.9195318e-05 2.1335602e-06 1.3360566e-05 3.1722841e-06 2.8240535e-04
 9.9619991e-01 1.6933012e-07 9.2896323e-07 6.6187844e-05 6.9591304e-04
 4.8586448e-06 5.8528080e-06 4.1150026e-05 7.2100113e-07 4.8888051e-06]"
425,"[2.5528015e-09 3.1063591e-10 2.8570957e-08 2.4621121e-07 1.6481811e-09
 3.9107285e-06 8.1500458e-04 7.8850650e-09 9.9916422e-01 9.8116981e-09
 1.1450420e-09 1.3292940e-08 1.6545975e-05 1.4279667e-12 3.6399075e-09
 3.5163004e-11 1.8502321e-09 4.5178900e-10 2.7296769e-09 5.3105293e-09]"
426,"[6.9026246e-05 1.9328689e-04 9.8219270e-01 5.7032369e-03 5.4653665e-06
 4.9111777e-06 2.5948102e-06 2.1226348e-04 2.7166587e-05 2.7968043e-03
 8.7118577e-03 3.4852728e-05 6.4864065e-07 9.2827662e-07 1.8529996e-05
 2.1706621e-06 2.5282072e-06 1.9956298e-05 4.7695670e-07 5.5809767e-07]"
427,"[1.81568666e-11 1.20879140e-10 1.18359766e-09 5.13637355e-09
 9.99999404e-01 5.30278967e-08 1.37943434e-08 4.50877183e-11
 3.63435615e-10 5.93477156e-10 4.07544415e-10 1.35200934e-10
 6.20731839e-07 9.37080080e-10 5.29968014e-10 2.67558526e-08
 1.70257086e-09 1.00373538e-11 4.73352364e-11 1.47847568e-11]"
428,"[9.54892585e-07 1.65154188e-06 1.13393486e-04 7.86281889e-05
 7.07665777e-06 4.45005890e-06 1.55938346e-06 9.97730553e-01
 4.31276703e-06 1.68714337e-07 2.53911858e-05 1.72692817e-04
 3.86799320e-06 1.29407381e-05 8.46833814e-07 8.33556624e-06
 4.61650598e-05 1.78516633e-03 1.17610477e-06 6.96949314e-07]"
429,"[2.8611310e-03 2.4432777e-03 1.6837583e-03 2.5138709e-07 1.7855380e-07
 2.8511097e-08 4.1635754e-08 3.3731282e-09 1.8967976e-08 9.9298853e-01
 8.6792925e-06 1.7714333e-07 5.8353842e-09 6.6073163e-08 8.9046334e-06
 2.8499246e-06 1.1286454e-06 7.5462782e-07 2.2839406e-07 2.6622191e-08]"
430,"[9.9069703e-01 6.4975088e-03 6.0942263e-04 4.2444475e-07 3.2877012e-06
 2.5496516e-07 3.9985480e-06 5.6668216e-07 1.2398410e-06 1.5245131e-03
 1.6508591e-05 1.6798847e-05 2.0073219e-06 5.5091255e-06 1.2819366e-05
 2.9766534e-06 5.7080737e-04 8.7775396e-07 2.6339801e-05 7.0433289e-06]"
431,"[3.6155509e-08 2.6724812e-05 7.8690442e-05 1.3736769e-03 8.9259845e-07
 5.8365455e-05 3.3763438e-08 9.5581640e-07 3.3132298e-07 8.0033533e-05
 9.9813312e-01 6.2065615e-09 1.5851610e-08 4.9042565e-06 2.2072566e-04
 1.1914757e-07 6.5397906e-08 2.1277698e-05 1.5899484e-08 1.3109535e-07]"
432,"[2.7431113e-09 9.7980710e-08 1.2903535e-08 3.9895900e-09 1.4109268e-08
 2.2423485e-06 1.2184418e-06 5.2592697e-10 1.4593750e-09 1.9659663e-07
 5.9223635e-07 1.4341869e-09 1.3838105e-09 2.9996339e-05 9.9995732e-01
 2.8295066e-09 2.2226894e-09 3.7068026e-09 8.1628095e-06 4.0156632e-08]"
433,"[6.84489340e-11 5.12184128e-10 1.07567836e-07 9.99997020e-01
 6.08887802e-08 6.65295774e-09 3.56673246e-10 2.88008928e-09
 1.05371257e-07 1.28183001e-06 1.27482019e-06 3.48751676e-08
 1.40966672e-09 3.67861430e-09 1.31222322e-09 3.52359197e-10
 4.42688464e-12 5.04856956e-08 1.71210421e-10 5.43064882e-09]"
434,"[2.4152268e-06 2.8189170e-05 5.4548968e-07 8.9492723e-06 3.1465636e-06
 1.8590415e-06 1.1109167e-08 5.2126643e-07 8.2261602e-09 5.0078432e-07
 3.4518664e-05 3.1951623e-07 3.8882376e-06 9.9967134e-01 2.2931112e-04
 4.6856971e-06 1.7109347e-06 3.3514100e-06 2.4894237e-06 2.1601709e-06]"
435,"[3.7062389e-08 7.4605619e-09 2.6431277e-12 4.3510534e-12 8.5890565e-12
 2.8418233e-12 2.0822452e-07 4.8415790e-12 1.3063366e-11 2.1649062e-10
 6.4615579e-12 2.7242573e-09 1.4727792e-11 9.3403185e-07 9.6963604e-06
 4.0401579e-07 5.6072317e-12 3.9686917e-11 9.9998796e-01 7.6963727e-07]"
436,"[3.9742465e-10 1.4804384e-09 3.0998432e-10 3.8695785e-10 1.1309791e-05
 5.4795873e-12 7.8689673e-11 2.1882833e-10 2.1460736e-13 2.3405272e-10
 3.0945337e-09 1.1578275e-10 1.7999228e-10 6.1698215e-06 1.6550158e-07
 9.9998224e-01 1.0457093e-09 9.2701402e-11 1.3662445e-07 4.6973164e-10]"
437,"[3.0547717e-10 1.5952864e-08 7.9592108e-05 7.3743761e-01 4.3656905e-07
 7.5099808e-07 1.5938624e-09 8.3961218e-05 1.3095416e-06 2.4533545e-04
 3.7622172e-04 2.0754766e-05 2.0995380e-08 1.0676171e-07 6.6592349e-08
 7.1411796e-07 1.9743951e-09 2.6175007e-01 1.7923865e-09 2.9834562e-06]"
438,"[2.1361819e-04 3.8268759e-08 3.8818134e-06 7.2647566e-07 2.3976451e-08
 4.1651238e-09 3.6242291e-08 6.8340120e-07 1.2562099e-06 9.7244258e-05
 2.6701100e-10 9.9964762e-01 1.9545528e-06 5.6725309e-09 3.3394953e-09
 1.8619238e-07 3.5028879e-08 1.6650863e-05 1.8980634e-06 1.4026476e-05]"
439,"[1.2463340e-07 3.8376229e-06 1.9359543e-06 3.7321799e-06 5.6785964e-05
 9.9964809e-01 8.0961217e-05 3.1552768e-06 3.1049596e-05 2.5154620e-06
 2.0068357e-05 5.5510787e-07 4.7101266e-06 3.7711209e-06 1.3096850e-04
 1.7538209e-08 8.6065228e-07 3.7753096e-06 1.7411114e-07 2.8139266e-06]"
440,"[8.4131370e-06 6.4711365e-08 4.2772317e-07 4.3406802e-12 8.7107971e-10
 4.6262960e-10 7.2722557e-11 8.5009578e-06 2.7985274e-11 4.4785731e-11
 9.6688302e-09 6.7349321e-10 1.5293466e-09 1.1917876e-06 1.1838766e-09
 1.1317576e-08 9.9998140e-01 3.5498402e-09 7.1664646e-11 5.4048179e-11]"
441,"[1.1309043e-01 2.9372591e-01 2.1688558e-01 2.0362188e-06 1.9657427e-05
 2.4984287e-05 1.6113987e-05 1.8631825e-03 7.5075336e-06 1.8450875e-04
 2.2320759e-03 2.1410318e-05 9.4256720e-05 4.0290464e-04 4.5340606e-05
 5.2644795e-05 3.7111175e-01 2.0310502e-04 5.7180255e-06 1.0890237e-05]"
442,"[2.7882200e-07 4.6400743e-07 5.6019932e-08 3.8963851e-08 7.7498145e-05
 1.0277401e-05 9.9941385e-01 7.0787067e-08 1.1956398e-04 2.9668151e-08
 4.9184954e-09 6.0720396e-08 2.9221707e-04 6.4095831e-09 4.5821052e-06
 7.1875199e-08 1.5134054e-07 1.8237926e-09 8.0721315e-05 7.1717579e-08]"
443,"[6.9333800e-07 1.3060649e-07 4.5932774e-07 5.4645320e-06 5.7384572e-08
 8.5246129e-06 2.1172829e-04 1.3823907e-06 1.1650371e-04 6.2068742e-05
 4.2823527e-07 1.7338411e-05 8.1067003e-05 1.0004793e-07 2.6460801e-05
 2.1777259e-06 3.7052523e-08 2.1717676e-04 2.3197844e-03 9.9692839e-01]"
444,"[6.3526080e-05 2.1757744e-05 1.2352837e-05 1.3903558e-04 1.1539510e-04
 8.7577995e-05 8.9659545e-05 3.6609257e-05 1.8766458e-03 2.8361418e-04
 9.6440253e-06 2.2639615e-04 8.6459184e-01 5.4713332e-06 1.3101286e-05
 1.7668429e-04 4.0142575e-05 1.2056759e-03 2.7929785e-04 1.3072556e-01]"
445,"[0.10986882 0.08461586 0.61168486 0.01269261 0.00191579 0.00063649
 0.00082416 0.0024723  0.00123052 0.04828298 0.09394442 0.00611831
 0.0007334  0.0034232  0.00983939 0.00392048 0.00220314 0.00225561
 0.00202787 0.00130983]"
446,"[3.1271292e-04 1.4735198e-06 9.9906379e-01 1.8945711e-05 2.2787151e-06
 1.3165540e-07 3.2023783e-07 3.8073438e-06 2.1377173e-06 3.9148156e-04
 2.0148216e-06 1.6442363e-04 1.3100782e-06 2.5891688e-07 1.5407983e-07
 4.6968148e-07 3.2745837e-05 1.1569728e-06 4.7386187e-08 3.0905008e-07]"
447,"[5.67246502e-07 1.95491771e-06 1.37941512e-07 2.88894686e-08
 2.90643555e-07 3.07105976e-04 9.98568773e-01 4.83397798e-07
 8.97909922e-04 4.00243820e-08 1.10309536e-07 7.44936770e-08
 1.43035897e-04 1.54192978e-08 4.22091762e-05 3.52173899e-08
 4.33934076e-07 1.91266309e-08 3.67133289e-05 9.84989015e-08]"
448,"[1.2092489e-05 8.0510154e-03 1.0096924e-06 1.4223778e-07 8.5585590e-08
 5.2827663e-06 9.5118558e-06 1.8698408e-07 5.9493647e-08 5.5582100e-06
 4.7897905e-04 2.7367532e-08 3.0806437e-08 3.6746298e-04 9.9058938e-01
 3.2215283e-07 2.8727038e-07 1.3978814e-07 4.7802512e-04 4.3020512e-07]"
449,"[4.7961250e-05 1.0805106e-05 3.1890330e-04 7.5341961e-07 1.1780752e-06
 7.0339606e-06 3.8027172e-06 8.0692202e-01 1.3282531e-06 7.1319519e-08
 5.4468292e-06 1.4661887e-04 1.7598097e-05 9.9884353e-05 2.4653689e-06
 2.9414969e-05 1.9150820e-01 8.7341474e-04 2.5434995e-06 5.8339253e-07]"
450,"[9.18510929e-03 3.43436404e-05 1.58521882e-03 6.75454248e-06
 4.09586246e-05 1.39308995e-05 2.35938896e-05 1.95078598e-03
 2.71031531e-05 5.67464258e-06 1.71286665e-05 2.89139425e-04
 9.21103492e-05 1.79276016e-04 1.38440446e-05 1.45685321e-04
 9.86335635e-01 1.89346410e-05 2.06616660e-05 1.41630380e-05]"
451,"[2.97241757e-04 2.80653467e-07 6.13200928e-06 5.54588223e-06
 3.11387709e-07 2.67835645e-07 8.84030044e-07 4.17352130e-05
 2.12142513e-05 4.10850735e-05 1.30749882e-08 9.99260485e-01
 1.07430915e-05 2.11346688e-07 1.60227984e-07 8.54998746e-07
 1.31932939e-06 1.93608430e-04 3.36953490e-05 8.43606977e-05]"
452,"[2.6867143e-05 9.3500803e-06 1.3451409e-05 2.0123578e-05 5.5967027e-04
 2.3036230e-06 5.5365758e-06 2.5862286e-05 5.2376890e-07 2.2316763e-05
 1.9320918e-05 3.1545183e-05 3.7483125e-05 6.2040304e-04 4.6716534e-05
 9.9804521e-01 2.6267278e-05 1.8243045e-05 1.7043830e-04 2.9822160e-04]"
453,"[8.2311868e-07 1.1749782e-08 3.8457774e-08 7.3725363e-07 1.7556639e-09
 8.4478792e-08 2.9533527e-09 3.4926085e-08 3.3661669e-07 2.3934722e-06
 7.2440557e-08 7.5228486e-06 3.6404094e-07 5.4167060e-08 3.5027153e-08
 7.4443602e-07 6.7294801e-09 6.0044938e-05 8.0262434e-06 9.9991870e-01]"
454,"[2.8111392e-05 3.2750122e-05 1.1554047e-03 9.7745574e-01 9.3867602e-05
 1.8537990e-04 3.8348098e-06 4.6351513e-05 2.9443449e-04 7.3928060e-03
 5.3834738e-03 2.5813529e-04 3.0044550e-05 4.0276733e-05 2.7120397e-05
 1.7500663e-05 1.3884589e-06 2.7792840e-03 1.8839502e-05 4.7552865e-03]"
455,"[8.1248545e-06 2.6613101e-05 2.9984690e-04 1.8606966e-02 9.7803968e-01
 9.1896282e-04 4.2458076e-05 2.6209475e-05 2.4487323e-05 4.2192655e-04
 6.5407256e-04 5.5330423e-05 9.5888201e-05 6.7369780e-05 7.1480346e-05
 5.5753195e-04 2.8645867e-05 2.8476230e-05 5.6689696e-06 2.0167845e-05]"
456,"[6.9303474e-07 1.7652796e-06 5.7840930e-07 4.8392326e-07 3.7462374e-05
 7.7889126e-06 9.0794701e-06 4.8257385e-07 1.6281350e-05 1.1335605e-06
 3.6873695e-07 2.7731492e-06 9.9989748e-01 3.2477258e-06 1.6010475e-07
 1.8547881e-06 5.4908410e-06 3.0571423e-06 1.0051041e-06 8.9148343e-06]"
457,"[1.8921139e-05 1.0432189e-03 3.5726381e-03 4.3869647e-03 2.0042202e-04
 2.6994885e-05 3.5812736e-06 1.2211565e-06 2.1207976e-05 9.8319316e-01
 2.9649837e-03 9.0950256e-05 2.3392937e-03 1.3386780e-05 3.9135917e-05
 4.7420422e-06 7.4608834e-06 2.0179960e-03 1.2561757e-06 5.2553209e-05]"
458,"[9.4947827e-01 3.5182966e-03 4.9301093e-03 4.3180553e-05 6.0775401e-05
 1.0777867e-05 6.4876971e-05 3.1201162e-05 4.0651470e-05 2.5834227e-03
 2.2691480e-04 1.5660682e-04 3.0484172e-05 1.6897633e-04 1.2385478e-04
 8.3767656e-05 3.8063198e-02 1.2487506e-05 2.9006964e-04 8.2046055e-05]"
459,"[4.1032364e-09 5.5608382e-08 7.5888755e-07 4.5801530e-06 1.1639644e-08
 6.7854023e-07 4.0439159e-09 6.3329047e-05 2.6014405e-08 1.0644575e-05
 1.1234166e-07 6.9307112e-05 1.7691684e-07 1.0081504e-07 2.0316303e-08
 8.8184162e-09 6.1690359e-09 9.9984872e-01 9.7788551e-09 1.4221953e-06]"
460,"[2.7263431e-07 1.1959487e-05 2.6767337e-05 5.2940781e-05 4.6266177e-05
 9.9539173e-01 3.1918196e-05 1.2243479e-04 7.3790216e-05 8.5355554e-05
 4.1743572e-04 8.0129503e-06 1.1204437e-05 1.7776725e-05 2.4199240e-04
 1.8836477e-07 8.1738290e-06 3.4100227e-03 2.5316666e-07 4.1420357e-05]"
461,"[1.99536342e-04 1.99580772e-05 1.21222598e-07 8.00179748e-07
 6.51136460e-08 1.70964640e-07 1.19213721e-04 9.05840068e-07
 6.06433332e-07 2.90089224e-06 5.71681142e-07 1.48411900e-05
 3.43350223e-07 4.22374114e-06 6.41009829e-04 1.02655904e-04
 5.56239286e-07 4.71132353e-07 9.97857392e-01 1.03354442e-03]"
462,"[1.4157306e-03 9.9815065e-01 7.5970888e-06 3.9474189e-06 1.2187901e-06
 2.8052164e-06 6.7604392e-06 2.1793087e-06 2.9117396e-07 1.2271211e-04
 1.4297778e-04 2.1252408e-06 1.4831239e-06 2.1253634e-05 8.8774381e-05
 2.9816579e-06 2.2209929e-06 1.9726190e-06 2.0973794e-05 1.3938254e-06]"
463,"[7.8451457e-03 9.4445342e-01 7.0071575e-05 8.9586201e-06 5.3712597e-06
 1.6160142e-05 2.5094758e-05 3.6806225e-05 2.4896819e-06 6.8902707e-05
 3.1970639e-03 1.7833549e-05 2.2452808e-05 1.7022800e-02 2.5678584e-02
 3.1263291e-05 1.5258913e-04 2.8594462e-05 1.2890330e-03 2.7376174e-05]"
464,"[1.3557691e-09 1.5132016e-10 4.2390216e-08 1.7404343e-08 1.0942280e-10
 2.3650186e-06 1.0180582e-04 6.0329106e-09 9.9989378e-01 7.6100104e-09
 3.1441030e-09 5.1570441e-09 1.9421414e-06 3.1992971e-13 1.7943249e-09
 1.1117155e-11 1.5631914e-09 3.0657024e-10 5.7233146e-10 6.3285408e-09]"
465,"[5.64175252e-06 9.00283067e-06 8.83289874e-02 6.24246120e-01
 1.78950936e-01 1.75045568e-06 4.86686304e-06 1.19607448e-05
 6.31079456e-05 1.06724091e-01 6.57402968e-04 7.72723346e-04
 1.14684546e-04 3.66709560e-06 5.92858623e-06 5.57341664e-05
 6.29566330e-07 3.86748397e-05 3.28714782e-06 8.82749987e-07]"
466,"[8.4927851e-09 4.7189522e-07 2.8619900e-07 1.0257912e-06 9.9970669e-01
 9.2607132e-07 2.4026181e-07 8.3345899e-09 1.0159920e-08 6.5285889e-07
 1.6954304e-07 2.6105887e-08 2.8264913e-04 1.1421057e-06 7.8190908e-08
 5.3616964e-06 1.8250093e-07 1.0805302e-08 4.9345221e-09 5.2188174e-09]"
467,"[1.2859030e-05 1.8617250e-04 6.1869767e-04 3.8867183e-03 7.7493467e-05
 2.2227132e-04 1.0110721e-05 2.3512021e-04 1.1389232e-05 1.1624208e-04
 9.9240232e-01 4.7962048e-06 1.0503224e-05 1.0477373e-03 7.4816385e-04
 3.9792722e-05 6.4199332e-05 2.6795064e-04 4.8455454e-06 3.2462238e-05]"
468,"[1.6621376e-08 6.8278979e-08 1.5855232e-05 9.9941695e-01 3.1009436e-06
 8.4026914e-07 3.9937227e-08 7.6353992e-08 4.3032469e-06 4.3560640e-04
 1.1682428e-04 5.4695141e-07 5.4101584e-08 1.7334082e-07 4.8258352e-07
 1.1332399e-07 4.5030655e-09 3.4722266e-06 7.0569307e-08 1.4075754e-06]"
469,"[1.0903509e-05 1.2789724e-05 7.7336480e-08 2.5080533e-08 3.8341113e-08
 6.3833972e-06 9.2112285e-01 7.2307920e-08 4.8921065e-05 1.9507943e-06
 2.9850307e-07 1.4555775e-07 1.0817259e-06 4.9252755e-08 6.3939723e-03
 4.2442412e-08 4.7380368e-08 2.0205311e-08 7.2394870e-02 5.3754366e-06]"
470,"[3.0218740e-04 2.4583447e-04 1.7862430e-07 6.4965502e-07 1.3332033e-07
 5.8551785e-07 2.0611272e-04 4.3270245e-07 1.4092993e-06 3.7849150e-05
 1.9847892e-05 2.4261519e-06 1.0706956e-06 2.8384375e-04 1.6998141e-01
 3.3208023e-06 2.1789449e-06 1.5043734e-06 8.2766402e-01 1.2450393e-03]"
471,"[7.3907364e-10 4.5296748e-08 4.7588795e-08 1.3669214e-07 1.1547300e-07
 9.9994636e-01 2.0200487e-06 2.3306983e-08 3.2859220e-06 1.9128602e-07
 9.5238747e-06 5.5277485e-09 9.4427421e-08 1.3001154e-07 3.7154259e-05
 8.9366826e-11 1.5739403e-08 4.8250917e-07 1.2222017e-09 2.9515002e-07]"
472,"[2.2315433e-07 3.0227497e-07 3.2479374e-04 1.5441632e-06 4.3658027e-08
 1.4633529e-06 3.4473427e-08 9.9060094e-01 6.7290543e-08 1.6565441e-08
 2.1030512e-05 4.0994448e-05 1.7920783e-07 1.0052850e-05 3.5440337e-07
 5.5090135e-07 7.7858960e-05 8.9194439e-03 3.7148322e-08 5.4590494e-08]"
473,"[9.8867622e-06 1.2005098e-05 1.7033997e-06 1.3691044e-07 1.5112973e-06
 1.3346975e-06 2.5812271e-08 7.2359069e-07 9.1540331e-09 3.7854292e-08
 2.6649705e-06 1.1364328e-06 1.8443328e-06 9.9967206e-01 1.6800835e-04
 4.0086679e-06 1.1357795e-04 1.2505423e-06 7.3476099e-06 9.5954488e-07]"
474,"[6.6240987e-06 3.1707511e-08 2.7737520e-05 3.7247032e-11 4.1443671e-09
 2.8135143e-09 4.6116774e-10 8.8189718e-06 2.4313704e-10 1.4250515e-11
 5.4546443e-09 7.9460794e-09 5.2778081e-08 1.3793707e-04 1.8037539e-08
 1.3444305e-08 9.9981874e-01 1.4618861e-09 1.1156477e-09 3.5058623e-11]"
475,"[1.09146066e-01 3.10367793e-02 1.12650931e-01 7.11615477e-03
 2.22426816e-03 5.37333835e-04 9.75947594e-04 4.47725673e-04
 1.68982067e-03 6.78545058e-01 7.21069565e-03 2.55780555e-02
 6.86272746e-04 6.53655909e-04 7.00983917e-03 2.17411108e-03
 6.66375563e-04 3.18119256e-03 3.78615432e-03 4.68358118e-03]"
476,"[9.04772580e-01 7.34731480e-02 4.23158839e-04 2.88038191e-05
 1.19561366e-04 8.16475222e-05 1.54050603e-03 1.59254763e-04
 1.01834819e-04 1.18989707e-03 2.04338619e-04 9.28498805e-04
 1.81920434e-04 8.18204542e-04 1.67705200e-03 1.69795356e-04
 1.57268485e-03 5.97629296e-05 1.17667783e-02 7.30607484e-04]"
477,"[2.5279726e-06 1.1061287e-04 1.3069327e-04 1.2053505e-04 3.0833023e-06
 1.1914475e-04 5.6392332e-07 1.8374642e-05 2.4992023e-06 1.8749472e-05
 9.9856299e-01 1.0483352e-07 4.7688786e-07 7.6882287e-05 7.6832809e-04
 2.1277920e-06 5.0008484e-06 5.3615444e-05 3.0262143e-07 3.3046467e-06]"
478,"[1.0819006e-06 1.6976932e-06 2.8459451e-07 6.5822030e-07 1.0663510e-04
 1.1529935e-08 6.5894886e-07 5.8235224e-07 1.3633739e-08 7.1106064e-07
 7.4945137e-07 7.7389666e-07 4.1246270e-07 2.0441417e-05 7.1592581e-07
 9.9983919e-01 4.0612343e-07 2.5779644e-07 1.0063167e-05 1.4702044e-05]"
479,"[1.3372181e-04 2.2499170e-03 1.0443899e-05 6.9363409e-06 1.6819453e-06
 6.8255672e-06 4.7414352e-07 5.7533332e-05 6.8426495e-08 3.8113876e-07
 2.5882755e-04 8.6901609e-06 2.0598476e-05 9.9684203e-01 1.6349819e-04
 5.4089410e-06 1.3869666e-04 1.0942660e-05 7.8158002e-05 5.2013106e-06]"
480,"[2.16348599e-05 5.91063554e-07 9.99636292e-01 3.60905942e-05
 1.61987464e-06 7.70563292e-06 4.36215004e-07 3.30834227e-05
 1.12207845e-05 1.54142341e-04 2.23778516e-05 5.39928114e-05
 3.55948856e-07 8.05995981e-08 7.59893624e-07 1.82415349e-07
 1.21610810e-05 6.83449207e-06 3.27918741e-08 2.47433178e-07]"
481,"[1.65229369e-06 2.47173120e-05 6.68229361e-04 1.31439128e-05
 2.99352851e-05 9.97554719e-01 3.52517731e-04 4.40093892e-04
 4.60090203e-04 1.08746362e-05 4.89772137e-05 2.28744302e-05
 3.84157538e-05 1.30032631e-05 6.98597796e-05 3.77704623e-07
 4.80125054e-05 1.86926118e-04 5.41874442e-07 1.49356665e-05]"
482,"[1.8314396e-06 1.3087916e-07 1.4823212e-07 1.3095282e-05 1.5556008e-08
 1.2972919e-05 1.4804642e-06 2.3477727e-07 6.4612155e-05 4.9945018e-05
 2.0615380e-06 4.7368844e-06 1.6774482e-06 1.1049966e-07 4.7246020e-05
 3.8021682e-07 3.9351278e-08 7.2398550e-05 1.4454621e-04 9.9958235e-01]"
483,"[6.8249961e-09 8.9719510e-10 3.0079597e-08 5.9911059e-07 7.5982626e-10
 9.6837639e-06 1.5097238e-03 1.3505073e-07 9.9847835e-01 1.6362940e-09
 1.1300042e-09 1.5527302e-08 1.4366693e-06 7.6124133e-12 3.1908469e-09
 6.8137735e-12 1.2027227e-09 6.9360247e-11 3.9988608e-09 1.6728339e-09]"
484,"[1.4550067e-03 9.9313593e-01 1.2664250e-04 3.0401796e-05 3.5790075e-03
 3.9281287e-05 5.9631435e-05 7.9207139e-06 5.7677971e-06 1.1464226e-03
 1.2631237e-04 9.1483616e-06 7.3466370e-05 2.1754593e-05 8.1268146e-05
 4.2774627e-06 1.2099700e-05 6.0635657e-06 7.6775505e-05 2.8549182e-06]"
485,"[2.0583595e-05 1.6146523e-03 2.7297820e-05 1.1817831e-05 9.9791020e-01
 8.2394225e-05 2.8206492e-05 2.4448157e-06 7.0348062e-07 7.6377546e-05
 1.6493423e-05 2.0100226e-06 1.4021428e-04 1.3581125e-05 1.2976910e-05
 2.5177060e-05 1.0854801e-05 7.6073172e-07 2.8696659e-06 3.0177918e-07]"
486,"[7.0478786e-03 7.8571727e-04 4.8047870e-05 8.0397156e-05 1.2990591e-06
 2.7439270e-05 8.9093356e-04 2.7113633e-06 9.5059149e-05 7.9243621e-03
 4.9224927e-04 7.6539174e-05 1.5162721e-06 1.0127137e-05 5.4463345e-01
 1.6518015e-05 5.7999778e-06 2.1177537e-05 3.7256211e-01 6.5276720e-02]"
487,"[2.8142420e-04 5.5070584e-05 7.2413940e-08 6.6185294e-07 1.2985581e-08
 7.4052508e-07 1.9604091e-04 3.0414051e-07 4.4199487e-06 1.3340714e-05
 8.7358256e-07 6.0487096e-06 4.6738774e-07 3.5022204e-06 2.2855420e-03
 5.3226228e-07 6.3700746e-08 9.2893276e-07 9.8887140e-01 8.2785301e-03]"
488,"[6.5251843e-06 1.5190706e-05 7.4758686e-06 4.0183627e-06 4.3719786e-04
 2.8074751e-04 7.8714336e-05 4.3798827e-06 1.9598828e-04 4.6229420e-06
 1.3097398e-06 2.0033363e-05 9.9888569e-01 7.8555622e-06 1.5267701e-06
 2.3922837e-06 3.6001398e-05 3.2450830e-06 1.3632017e-06 5.6693407e-06]"
489,"[2.4566958e-07 9.4178413e-06 3.5102439e-06 1.5667085e-05 2.2668692e-07
 4.3144878e-06 1.4470199e-07 1.3510998e-02 1.2793078e-07 1.5216464e-06
 2.2822793e-05 1.0871492e-04 1.4694069e-06 3.0703137e-05 3.9743968e-06
 4.7428173e-07 1.4521951e-06 9.8623300e-01 1.5045126e-06 4.9742710e-05]"
490,"[1.87958307e-08 8.29027499e-07 2.99471168e-07 6.40365397e-06
 1.80378894e-08 1.94308427e-07 1.26017987e-08 9.92886364e-01
 1.38437475e-08 1.80029236e-09 2.15593218e-07 3.00740485e-05
 3.37502186e-08 6.45157343e-07 1.59377631e-08 2.74825229e-08
 3.02116547e-07 7.07399426e-03 1.94176707e-07 2.69462987e-07]"
491,"[4.1087407e-07 3.9903989e-07 3.3521039e-09 1.3769902e-08 5.2121429e-08
 3.5998632e-06 9.9947745e-01 1.0249238e-07 2.7375101e-05 1.5821092e-08
 1.4693666e-09 1.6024694e-08 1.0596586e-06 1.5198773e-09 2.5312142e-06
 2.9922014e-09 7.6400852e-08 1.8261225e-09 4.8646479e-04 4.0130413e-07]"
492,"[4.7311081e-05 9.1668444e-06 3.1559434e-04 4.1355655e-04 1.4109893e-05
 3.7379312e-05 1.0492404e-05 1.2595010e-02 7.8580983e-05 1.3658722e-04
 2.7264362e-06 9.3447447e-01 1.2540272e-04 1.6325157e-05 4.0435002e-06
 4.1629501e-05 1.1036054e-05 5.1128022e-02 5.4488744e-05 4.8408724e-04]"
