Id,y
181,"[1.11360805e-05 2.56501789e-05 9.19963140e-03 3.37525526e-05
 6.71206499e-06 9.28099212e-07 1.78819232e-06 9.89678621e-01
 2.69877773e-07 3.79998994e-07 2.26720993e-04 1.39209063e-04
 1.93889505e-07 3.97560834e-05 1.60754171e-05 4.62653725e-06
 4.91270330e-04 1.15000963e-04 3.71968326e-06 4.61696391e-06]"
182,"[0.00605048 0.05165537 0.00106994 0.11389209 0.11003318 0.00399232
 0.01624301 0.00110297 0.0010631  0.00429812 0.02775568 0.00278715
 0.00815392 0.27556047 0.08902969 0.21148169 0.00290365 0.0034836
 0.0628121  0.00663149]"
183,"[5.7633811e-12 6.7681936e-11 1.5041872e-09 3.1714240e-05 9.7855435e-10
 9.6407041e-07 2.7933635e-07 4.4814472e-10 9.9996257e-01 4.1434719e-06
 8.0631979e-10 1.1665913e-07 1.4931029e-08 1.0563377e-12 5.0533328e-10
 2.2122046e-08 5.9556234e-13 1.1690549e-07 4.2045350e-11 4.5205799e-09]"
184,"[3.67408326e-08 8.93344492e-08 1.09422399e-05 9.99971509e-01
 2.62910953e-06 1.94150882e-08 1.31743619e-07 4.06549219e-07
 1.32555556e-06 2.60588945e-06 7.43850762e-07 1.07603398e-06
 1.89665400e-07 9.71277991e-09 1.27178215e-08 9.45022194e-08
 1.56021578e-08 7.97941539e-06 5.82741251e-08 6.61169182e-08]"
185,"[3.03105416e-08 1.32681489e-05 9.98998294e-05 4.38368917e-01
 4.01853868e-05 9.70649035e-06 2.06469551e-07 1.74374261e-03
 8.86243743e-06 2.23075913e-04 2.05287979e-05 3.89184745e-04
 1.14730355e-07 1.90585524e-06 8.62558807e-07 8.04997944e-06
 3.20249427e-08 5.59063494e-01 3.13408776e-07 7.62608261e-06]"
186,"[1.2616665e-06 1.0238483e-04 7.3341357e-06 5.4714110e-06 8.5398111e-05
 9.9914813e-01 3.7549606e-05 3.4852442e-06 7.8230069e-06 6.3495361e-05
 8.3668999e-07 1.7874972e-06 4.2895332e-04 8.2324397e-07 2.9516426e-05
 9.1727770e-08 7.1758615e-05 2.2870877e-06 8.4755999e-07 6.2503318e-07]"
187,"[6.7892062e-05 1.6023328e-05 8.4764906e-04 1.9089546e-04 2.3333469e-05
 4.3175050e-06 9.6401641e-07 3.4847832e-05 2.2214239e-05 6.5855640e-03
 2.2069037e-06 9.9207884e-01 9.7264847e-06 1.5727885e-06 5.9769172e-07
 8.3756022e-06 1.8312066e-05 6.0932678e-05 4.1682115e-06 2.1485859e-05]"
188,"[1.20009325e-04 1.27176527e-05 9.48744457e-07 9.20982984e-06
 2.16840417e-05 1.36102999e-05 4.38226243e-06 4.67804512e-06
 2.29543753e-06 9.33905903e-06 1.12474727e-05 1.41717261e-04
 1.29113878e-05 1.95676461e-03 1.38814794e-03 1.41742337e-03
 3.39039107e-05 1.34795636e-03 1.12176556e-02 9.82273400e-01]"
189,"[1.1238877e-04 5.6318642e-04 4.4294833e-03 3.4983993e-02 5.4474274e-04
 2.8160651e-04 1.9484845e-05 2.1212485e-04 8.9679117e-05 5.0151329e-02
 5.6939669e-05 2.1880575e-01 3.9508159e-05 5.2356004e-04 7.6005305e-04
 2.1766778e-04 5.5092383e-05 6.8465835e-01 1.2435048e-04 3.3707630e-03]"
190,"[6.4625815e-02 8.4073550e-01 4.8818439e-03 1.1823208e-04 3.8431515e-03
 1.1909053e-03 7.6335680e-04 7.9984573e-05 1.0698260e-04 7.3736948e-03
 2.8952048e-03 8.6843873e-05 4.9186349e-02 7.7796853e-03 1.0370822e-02
 1.4373168e-03 8.7457220e-04 3.8810787e-04 2.3371361e-03 9.2454621e-04]"
191,"[6.42101049e-01 3.42289150e-01 1.84887962e-04 1.30686254e-04
 1.12091720e-05 2.10393391e-05 9.38125686e-06 1.00765625e-04
 3.67657117e-06 6.92369140e-05 5.06907090e-05 3.24344006e-03
 3.32415912e-05 3.24338581e-03 2.09457357e-04 1.72915570e-05
 7.60371983e-03 3.24312241e-05 5.54384664e-04 9.08926741e-05]"
192,"[9.9997044e-01 1.5171225e-06 3.4307007e-07 7.8071389e-09 1.7500986e-08
 5.4240477e-08 7.6469163e-08 1.1241509e-08 3.5451730e-09 3.5658471e-07
 1.9340037e-08 5.8586511e-06 7.4188544e-09 2.1218537e-07 1.2520715e-07
 1.2083259e-09 6.3044995e-06 1.6341136e-09 1.4432505e-05 1.9938139e-07]"
193,"[3.5781318e-03 3.7843496e-02 3.1798487e-03 5.1933818e-02 2.5458823e-04
 1.6097233e-04 8.2523453e-05 1.7344895e-04 1.6306285e-04 5.4927040e-03
 6.5468472e-01 2.2222706e-05 9.2718852e-05 1.0173459e-02 2.1443643e-01
 1.3264093e-03 1.3479905e-04 7.6310001e-03 4.5616892e-03 4.0740138e-03]"
194,"[2.0534098e-02 3.6036813e-06 9.2424147e-05 5.6753468e-08 8.1688574e-07
 6.0336862e-07 4.0499097e-07 6.3241382e-06 3.2442844e-09 4.0239269e-07
 3.5425114e-07 7.4813317e-05 1.1913493e-07 2.0592684e-05 8.1324714e-07
 1.9184443e-05 9.7876191e-01 1.4126490e-06 4.7064133e-04 1.1524643e-05]"
195,"[1.1213894e-08 3.4922047e-09 3.6036849e-09 4.3477445e-07 2.3684401e-05
 1.0590212e-06 1.8004538e-07 2.0188291e-09 9.6934480e-07 1.0512545e-07
 8.6126595e-10 1.4232428e-07 9.9997330e-01 2.1862456e-09 8.7597228e-11
 1.5146519e-08 8.8365715e-09 2.5093666e-08 6.8675415e-10 6.3544242e-08]"
196,"[1.8088392e-07 9.1452435e-10 8.6869171e-05 3.3038313e-04 5.4097891e-05
 3.1533436e-06 1.6866260e-03 3.7875343e-05 9.9768841e-01 8.2479676e-07
 1.3984091e-07 2.9172058e-06 2.1676800e-05 2.8673302e-09 2.8699321e-07
 7.0250579e-05 3.6955006e-09 5.1845568e-06 5.6294169e-07 1.0533221e-05]"
197,"[9.8666370e-01 1.0836193e-02 2.2133598e-03 2.4260373e-07 7.2475211e-07
 3.4254644e-08 1.2168275e-07 1.1702050e-07 1.7606130e-08 4.2430249e-05
 1.4350462e-06 4.7560902e-06 1.7505130e-07 2.7934901e-08 8.8386690e-07
 6.6229731e-08 2.3281710e-04 1.3202412e-08 2.9527180e-06 6.8840052e-08]"
198,"[2.7361745e-07 6.3070053e-07 7.4774357e-07 9.9993634e-01 1.9520592e-05
 9.0455714e-08 5.0985068e-07 8.8668667e-06 1.6450979e-06 2.8802569e-06
 6.4055962e-06 9.5605310e-07 1.1994520e-06 2.4129531e-07 4.9329645e-07
 2.8746260e-06 8.4136801e-08 1.5448128e-05 1.2836979e-07 7.1683570e-07]"
199,"[1.1503499e-06 5.6714379e-07 5.4653815e-04 1.6081261e-05 6.1518389e-05
 9.9659282e-01 4.9057143e-04 1.0389047e-06 1.2109467e-04 2.0001824e-03
 1.2237258e-05 6.5489417e-05 1.0647976e-05 5.9486177e-07 3.4046916e-05
 4.2148131e-06 2.1096306e-05 5.4553934e-06 5.6367332e-07 1.4131618e-05]"
200,"[1.6944772e-07 1.0853970e-06 4.1179195e-05 3.5822869e-04 1.4787092e-05
 7.1509146e-07 1.0382870e-08 2.4201674e-05 3.8040880e-06 5.2132118e-03
 8.7581418e-07 9.8835874e-01 1.4178296e-06 1.5499377e-06 2.4724048e-07
 6.5528485e-07 6.4328475e-08 5.9768250e-03 3.1441124e-07 1.8297875e-06]"
201,"[2.2479270e-02 3.4516826e-05 2.8301112e-04 8.0971247e-08 8.7587921e-07
 4.0210293e-06 1.0251381e-06 3.8866660e-06 5.3971489e-09 3.5674152e-08
 3.9323012e-08 9.4228267e-07 3.1648813e-07 9.5775199e-08 1.8625830e-07
 5.6013807e-08 9.7718209e-01 3.1175190e-08 8.6525024e-06 9.2806687e-07]"
202,"[7.6446746e-08 1.2738640e-07 7.8955269e-09 1.2151638e-08 4.4567184e-08
 9.8116425e-06 9.9992335e-01 3.6625654e-08 5.7480338e-06 2.1155768e-09
 4.6470219e-10 6.3378600e-09 5.4466491e-05 6.8720857e-10 8.3037617e-07
 5.6541305e-09 1.2748053e-06 1.8689772e-10 4.1589701e-06 5.0803145e-08]"
203,"[1.8964914e-09 6.1439289e-09 3.7460683e-07 1.1779026e-08 9.9992871e-01
 6.8649861e-05 1.1596536e-07 1.7836000e-07 3.5957590e-09 3.1001001e-08
 6.9639121e-08 1.3227358e-08 8.5356533e-08 2.5184702e-08 8.6155552e-08
 1.6084135e-06 7.0481647e-08 5.0970628e-09 3.0361387e-09 3.7994865e-09]"
204,"[1.3539743e-08 2.9155912e-05 9.5389900e-05 2.7510596e-05 6.8571232e-08
 6.5259974e-07 2.1367201e-09 5.3507487e-10 4.1838820e-07 9.9981421e-01
 9.5267224e-06 2.1724436e-05 5.1840413e-08 8.4611171e-09 6.1240218e-07
 6.4115298e-08 2.5332059e-09 1.9104235e-07 6.4480608e-09 4.2532392e-07]"
205,"[7.3098683e-08 1.9330168e-05 1.2453487e-06 2.8852437e-06 2.3535662e-07
 2.8806480e-07 1.0683040e-08 9.2276787e-05 1.6306019e-07 2.9132871e-05
 1.7267396e-06 4.2474268e-05 2.7771762e-08 1.0628683e-06 1.2694933e-06
 4.6291788e-07 2.1132037e-08 9.9979609e-01 6.9577550e-07 1.0499091e-05]"
206,"[8.2549945e-05 5.4614370e-06 9.9614525e-01 8.3650748e-06 6.2616965e-07
 8.7142149e-07 5.2203200e-07 4.3835887e-05 7.3214374e-06 2.8200287e-03
 8.2083869e-05 5.3623018e-05 3.2172167e-07 8.0776141e-07 3.7545822e-06
 5.9887009e-07 1.0193367e-05 7.0147787e-04 2.1342947e-07 3.2182234e-05]"
207,"[2.12382512e-09 3.45524398e-07 1.27438327e-07 8.73952022e-09
 7.99453630e-07 1.39417065e-08 4.68747849e-08 7.36842753e-10
 8.44517729e-07 4.73921773e-07 1.22517963e-06 1.80366611e-10
 1.75361183e-08 8.44272108e-07 3.62762137e-07 9.99994159e-01
 5.84288138e-08 6.22126617e-09 4.00346948e-07 3.34077100e-07]"
208,"[3.0867877e-06 2.6815808e-03 7.2714618e-05 2.2155544e-05 6.8716909e-05
 2.2737775e-05 2.6618594e-05 7.1665118e-06 4.9305186e-06 6.1933490e-05
 4.2239457e-02 2.9040857e-08 5.3488079e-06 1.4334527e-04 9.5426375e-01
 1.6283689e-04 2.8681263e-06 1.7750596e-04 2.6189797e-05 7.0418264e-06]"
209,"[1.1817901e-04 3.1824662e-08 3.6606881e-10 3.9400739e-08 6.9498923e-10
 7.9530679e-08 2.5243386e-07 1.4410967e-09 1.6607633e-08 1.9149244e-08
 5.2092474e-08 4.8563788e-07 1.6363227e-08 2.8100321e-05 3.2697775e-04
 8.0260043e-07 2.0143582e-07 1.3325489e-07 9.9944240e-01 8.2248262e-05]"
210,"[3.6527505e-04 9.9949837e-01 1.9442396e-06 8.8822599e-06 3.0019091e-08
 2.9989346e-07 1.1925810e-07 4.8747411e-06 5.5199028e-08 3.6180380e-05
 3.0943481e-06 1.9637293e-06 4.4308852e-08 7.3964707e-06 5.2529045e-05
 3.3031398e-08 9.9833649e-08 1.8090128e-05 6.4668046e-07 3.3834053e-09]"
211,"[4.41498855e-08 1.34489005e-06 2.14504098e-06 3.23900827e-06
 4.96580640e-07 1.24099714e-07 1.20767545e-05 9.92932796e-01
 3.28076112e-07 9.50315204e-09 4.07704874e-08 2.83868168e-04
 1.47267158e-08 2.70585275e-07 3.88795165e-08 9.21738277e-08
 2.76640208e-06 6.75930269e-03 4.32465782e-07 6.42675161e-07]"
212,"[3.3135824e-05 1.5553816e-04 3.6543013e-06 1.7481135e-06 6.3097235e-07
 1.8230518e-05 3.1674060e-06 1.1589454e-03 6.1120716e-07 1.9080244e-06
 7.3129224e-04 3.7832135e-06 2.0723026e-06 9.9662209e-01 8.1191014e-04
 1.8318266e-05 2.7994384e-04 1.2493385e-04 1.9164596e-05 9.0642998e-06]"
213,"[2.80003150e-07 3.39489043e-06 1.13118294e-04 2.41535668e-06
 2.29685341e-07 1.49067148e-06 2.86116375e-09 2.29621051e-08
 1.17584975e-07 5.26663905e-04 9.99025583e-01 6.99851999e-09
 1.28260950e-07 3.72820722e-07 3.05433408e-04 3.48956242e-08
 3.71719810e-09 1.57539944e-05 4.29337055e-09 5.01579643e-06]"
214,"[1.8165921e-06 4.3685149e-09 2.3196893e-07 9.6093672e-08 2.4881803e-08
 1.2955702e-07 1.2471520e-08 3.8583421e-09 2.2629361e-06 1.2629090e-06
 2.2844720e-06 2.9211740e-06 1.3035864e-07 3.5345746e-09 8.4160536e-07
 4.7113889e-07 5.7698943e-09 2.6504711e-06 1.9716768e-05 9.9996519e-01]"
215,"[5.84342924e-05 1.54193920e-08 7.18810952e-07 2.03673647e-10
 2.32941488e-09 1.13432684e-07 2.75936785e-08 5.30545140e-06
 3.34439247e-12 1.53590585e-10 3.31113412e-08 2.66598086e-08
 5.08771603e-09 9.63232560e-06 5.35510253e-07 1.26425395e-08
 9.99924302e-01 3.84923116e-09 8.32976923e-07 7.96379140e-09]"
216,"[2.8258020e-08 5.2154519e-07 2.9849478e-09 1.0602298e-08 7.4384916e-09
 4.1273007e-09 1.1108691e-09 8.7563984e-07 5.2713865e-11 1.0760816e-09
 9.0056383e-06 1.5080806e-08 4.4217021e-09 9.9994552e-01 4.1200648e-05
 7.9412314e-07 1.6454402e-07 1.8169391e-06 4.0641673e-08 1.1378792e-08]"
217,"[7.0156796e-09 9.7109227e-09 6.5033174e-07 1.6549230e-07 2.4053946e-07
 1.2184246e-08 4.3425689e-06 9.9992526e-01 1.0306708e-08 4.0354064e-11
 1.7834738e-08 5.7124176e-05 3.7764041e-09 6.5568585e-08 1.8228691e-08
 9.6554835e-08 1.1241956e-06 1.0861845e-05 4.0059795e-08 1.2263564e-08]"
218,"[2.6151724e-12 8.2561791e-11 1.3322160e-12 1.0168459e-09 2.3159025e-08
 5.7250652e-11 5.8034275e-09 3.2611436e-10 7.8463627e-09 8.5779925e-12
 2.5054766e-13 5.9151106e-10 9.9999988e-01 1.2644705e-11 5.1212060e-12
 1.4071959e-10 7.5473489e-11 4.8958247e-11 8.0680330e-11 9.5086563e-08]"
219,"[1.3071473e-06 1.0349345e-03 1.2521788e-04 8.8918780e-05 1.1528754e-05
 8.9973793e-05 5.9057481e-07 3.6829420e-08 8.9460209e-06 9.8650140e-01
 2.0967031e-04 1.8044871e-05 1.0881635e-02 3.3234063e-04 5.4863753e-04
 1.2511397e-05 6.6198322e-06 1.9117342e-05 5.3244780e-06 1.0326629e-04]"
220,"[5.8573775e-08 9.7400198e-06 9.2542088e-08 4.7040630e-06 2.3563173e-07
 1.3229994e-06 2.2752839e-07 2.5506009e-04 6.4476063e-07 6.5266177e-06
 1.0807516e-06 1.7776963e-04 7.6535605e-07 1.8724982e-06 4.2884603e-06
 3.3297476e-07 5.2283941e-08 9.9886215e-01 4.3444688e-06 6.6876871e-04]"
221,"[1.6179214e-08 1.2941464e-07 1.0412822e-05 9.9997187e-01 1.0744753e-05
 9.7650975e-08 4.5257487e-08 2.8046756e-07 1.3330157e-07 1.9605902e-06
 2.2937959e-06 1.2650257e-06 1.6323155e-07 2.8279186e-09 7.2759962e-09
 3.6427767e-07 1.6232814e-08 8.0490373e-08 2.0839884e-08 1.4418328e-07]"
222,"[1.3151311e-04 3.3124741e-02 3.9329589e-04 2.6079090e-04 1.1750960e-05
 4.2117259e-05 2.8103930e-06 1.9379352e-06 6.3513698e-07 1.1264769e-03
 9.5745021e-01 1.0219707e-07 6.7522124e-06 1.1770966e-04 7.2740386e-03
 4.4299827e-06 2.6439648e-06 4.5953766e-05 8.2394138e-07 1.3069217e-06]"
223,"[1.0497672e-08 4.3350830e-09 5.6483418e-06 1.7456380e-06 9.9991596e-01
 3.9588149e-06 3.2337124e-07 1.3882475e-07 1.9658812e-09 1.3418251e-08
 1.1792864e-07 4.5634781e-08 2.9037139e-05 3.6881195e-07 1.9060637e-06
 3.8171624e-05 2.4152969e-06 1.2300393e-08 1.7211345e-08 2.0086142e-07]"
224,"[5.9273494e-05 1.5942832e-06 5.9573987e-04 4.0345290e-05 7.4244919e-05
 7.1613271e-05 1.4088001e-06 2.8952931e-05 4.6426783e-05 5.0205097e-02
 2.9646484e-03 9.4409269e-01 9.4497977e-07 1.5268511e-04 1.4404858e-03
 2.9376283e-06 3.7017148e-06 1.1397893e-04 5.8534068e-05 4.4808632e-05]"
225,"[3.4707057e-07 9.1054571e-06 6.9316739e-04 7.6533586e-05 3.7553730e-07
 3.1327654e-05 8.1556450e-08 2.6051598e-06 3.5502183e-06 8.1875193e-04
 9.9745649e-01 2.4674888e-05 3.4193158e-07 8.6431510e-06 1.5591084e-04
 8.7571715e-07 9.0065278e-08 6.9806626e-04 5.7992899e-08 1.8963654e-05]"
226,"[1.6929024e-06 5.1508366e-08 2.5932165e-06 3.1751472e-07 6.4968653e-08
 1.4019758e-05 3.0286902e-08 1.6076362e-08 9.1959822e-07 3.4171961e-05
 1.2010660e-04 4.4192943e-06 4.4990666e-06 1.6423883e-07 2.0157623e-04
 7.0582482e-06 1.5418411e-07 4.8265250e-05 1.0778526e-05 9.9954921e-01]"
227,"[6.6883447e-05 4.3754189e-05 2.2787534e-04 1.1043912e-05 4.9563942e-06
 6.6559570e-04 5.7196115e-07 5.9076715e-06 8.4060161e-07 7.0973957e-04
 1.5387426e-01 1.9595657e-06 9.2692920e-07 2.3789909e-04 8.4064674e-01
 9.4890393e-06 2.1370799e-06 1.9141508e-04 3.1511983e-05 3.2665024e-03]"
228,"[1.9025486e-12 2.1765530e-12 1.1711278e-11 9.2688059e-11 3.6722128e-07
 1.5747409e-11 4.5731915e-10 1.5281650e-10 2.8931299e-10 4.1448138e-12
 3.9834408e-10 2.8533167e-10 1.1904839e-09 2.5749635e-08 1.1181317e-10
 9.9999666e-01 8.0534315e-11 9.8740580e-09 2.1542794e-08 2.9439529e-06]"
229,"[2.07489670e-08 1.28232813e-07 4.15901873e-08 8.15696950e-08
 7.87640056e-06 9.99967456e-01 7.19848572e-08 1.11944454e-08
 1.54209108e-08 1.44756905e-05 1.75771731e-06 9.15848375e-09
 8.11400639e-07 4.38561649e-08 6.26602878e-06 3.96136235e-09
 4.74013063e-07 2.60155218e-07 3.28104144e-09 1.89178337e-07]"
230,"[9.17290436e-07 1.24213400e-07 1.12921924e-07 2.96899401e-07
 5.66681138e-07 6.62144976e-06 9.99862194e-01 2.13639487e-05
 5.46638830e-06 9.74169900e-09 1.51809303e-08 2.42452725e-08
 2.50071480e-06 2.43423814e-09 1.28130232e-05 7.34529308e-08
 2.27788223e-06 1.38169369e-08 8.10971833e-05 3.57668432e-06]"
231,"[1.02133242e-06 1.59169455e-10 9.04153211e-11 1.08361896e-10
 2.74330314e-09 4.89515616e-11 2.35256430e-05 6.99868219e-10
 3.79268030e-08 4.85575538e-11 4.46119842e-11 5.31982280e-09
 8.62718286e-10 3.52932394e-09 8.17885223e-07 3.48559404e-08
 6.68014222e-09 4.66021423e-11 9.99952912e-01 2.15659129e-05]"
232,"[1.5265526e-10 1.6465029e-10 3.6423098e-10 6.7438023e-08 8.6931634e-10
 3.8486556e-07 5.0148219e-07 4.9491172e-10 9.9999392e-01 1.0310214e-07
 2.1776872e-10 4.2939462e-08 4.4843587e-06 2.9932196e-11 8.7595355e-11
 1.0122368e-08 2.2510245e-12 2.9475094e-08 4.7544429e-08 3.9287985e-07]"
233,"[9.1444535e-06 2.0107009e-07 9.9972028e-01 2.1365593e-06 1.5249785e-06
 4.8482391e-08 2.1585315e-07 5.2620589e-07 3.9896882e-08 1.7038247e-04
 9.0302543e-05 4.6118859e-07 1.8412884e-06 2.0768820e-08 5.8520124e-07
 4.3193549e-07 7.3280933e-07 2.2977078e-07 5.2632657e-08 8.6391174e-07]"
234,"[1.2321004e-01 8.7621999e-01 4.0798830e-05 6.0093775e-05 7.5533462e-06
 2.0886748e-05 4.8418328e-06 8.1881954e-06 4.0153432e-07 2.9966975e-05
 4.3310018e-05 3.1596785e-05 2.1563559e-05 2.5143585e-05 8.5932144e-05
 1.6569810e-06 2.9316067e-05 4.1013354e-05 1.1349016e-04 4.0943260e-06]"
235,"[9.77753878e-01 1.68684740e-02 1.86519406e-04 1.95633853e-04
 1.15221428e-05 8.57915552e-08 7.32512217e-06 2.30753608e-06
 3.95580145e-07 2.12066108e-03 1.55649855e-06 2.08573439e-03
 1.29995499e-06 5.75486956e-06 2.00282029e-05 1.12304114e-07
 1.17340678e-05 6.58115459e-06 7.10961351e-04 9.40249356e-06]"
236,"[6.7396322e-10 1.3198982e-09 8.9058830e-08 1.3566125e-04 1.3566594e-07
 1.0767988e-06 6.1056726e-06 1.0587758e-08 9.9984550e-01 2.4110420e-06
 4.2299245e-08 5.6896088e-08 3.4797633e-06 4.0000808e-11 1.5484007e-09
 6.9587259e-08 2.3837239e-11 1.8277311e-07 6.4389745e-08 5.1697039e-06]"
237,"[6.19674836e-08 2.07147920e-07 4.29796572e-08 6.93333732e-07
 1.70992234e-08 8.69561627e-05 9.99432504e-01 1.07773440e-06
 3.58827994e-04 1.03477554e-07 1.42473752e-07 1.70667624e-09
 1.95493931e-06 1.70936387e-09 7.76868183e-05 3.21729026e-08
 1.12845633e-07 1.36141898e-08 3.91804606e-05 4.04548388e-07]"
238,"[1.6971639e-07 1.9888489e-08 1.1606170e-07 8.4092056e-07 9.9991512e-01
 1.3866917e-05 2.6447888e-06 1.4188072e-07 1.9709087e-07 5.8006584e-08
 1.4245694e-07 2.3448416e-07 1.9764728e-05 2.6222290e-07 2.3041146e-06
 4.2023803e-05 5.6430228e-08 6.5517781e-08 2.6004508e-07 1.7603261e-06]"
239,"[7.80060958e-08 4.20365254e-08 2.35735072e-07 2.30557745e-07
 5.72701356e-06 9.99966621e-01 2.80578320e-06 2.62525674e-07
 1.11693123e-06 1.18886965e-06 6.71814860e-06 6.70575901e-07
 1.04693845e-05 1.04168691e-07 2.29750344e-06 4.59150939e-08
 4.18815262e-07 1.18811649e-07 1.49747272e-08 8.10135816e-07]"
240,"[7.9573707e-05 8.1525563e-04 1.2944776e-03 2.1832169e-03 5.9121614e-04
 1.4698567e-04 1.4014625e-04 5.1781820e-04 3.9826069e-04 2.5605565e-02
 2.7261633e-02 5.7455827e-03 3.5024853e-04 5.4269469e-05 1.6625616e-03
 6.6469552e-04 4.5697998e-05 8.7150520e-01 5.9398991e-04 6.0343582e-02]"
241,"[8.2848530e-08 9.8466217e-07 4.2661821e-08 1.7278902e-06 6.7604269e-05
 1.1782901e-07 7.5420456e-07 9.3611824e-08 9.2755823e-07 1.1885920e-07
 5.4415142e-07 2.3159164e-07 9.9970597e-01 5.6140809e-05 2.1268052e-08
 1.5543548e-04 7.1162998e-07 1.6725541e-07 2.0867633e-08 8.4100820e-06]"
242,"[1.2278649e-06 1.5699307e-07 3.5753596e-09 3.3884160e-07 1.3062834e-07
 1.3330254e-06 9.2299835e-08 4.5022656e-08 2.1329065e-08 8.8392068e-07
 1.4079984e-06 1.8149133e-07 7.5244031e-08 4.2447682e-05 2.2472453e-04
 5.4496149e-07 2.9440105e-07 5.8602382e-07 3.1950068e-02 9.6777534e-01]"
243,"[6.8465667e-04 5.2101303e-08 1.1293932e-05 4.7293393e-05 1.8878968e-06
 1.9232594e-07 1.5433582e-06 1.6810033e-06 8.1359321e-06 7.7244048e-03
 2.8234061e-07 9.8858052e-01 1.6582831e-06 1.4008928e-07 4.6885561e-06
 6.9491199e-07 6.4319835e-08 3.5065432e-06 3.3276537e-04 2.5945792e-03]"
244,"[1.98219006e-08 7.83676842e-06 7.99068346e-07 7.69712926e-07
 9.99880195e-01 9.70667588e-06 3.94641717e-07 2.19683457e-07
 1.27416622e-09 2.35779012e-07 2.13419341e-07 4.69217696e-08
 2.01122220e-05 2.89818217e-05 3.35095660e-06 4.57864007e-05
 7.80624191e-07 1.17332114e-07 2.42653357e-07 3.12956672e-07]"
245,"[3.3686645e-06 2.2119794e-04 1.1693204e-07 7.4539379e-09 3.0348178e-07
 6.1344014e-09 1.0266857e-09 5.3381477e-08 2.7086774e-10 5.1567550e-09
 7.9601648e-07 1.8949603e-08 2.4434706e-07 9.9972719e-01 1.5868838e-05
 7.8678950e-06 1.2263551e-05 6.0507568e-07 1.0101710e-05 1.9015319e-08]"
246,"[2.9767509e-07 5.2049238e-04 7.2082667e-06 6.8309205e-03 5.2865130e-07
 6.4281480e-06 4.8380215e-08 4.9710280e-04 4.5966285e-06 4.9320715e-05
 1.0683747e-04 2.7523201e-05 1.0082182e-06 2.2225643e-02 1.6940050e-05
 5.2327755e-06 1.1652672e-06 9.6969408e-01 2.6463502e-07 4.3426803e-06]"
247,"[3.4299453e-06 2.6412135e-08 3.9465382e-07 7.0725321e-07 5.5901587e-08
 1.2372918e-05 7.8820754e-09 9.7506412e-09 1.0498089e-06 2.2845194e-05
 1.4852018e-05 1.2091147e-06 2.3359189e-06 4.0813163e-07 3.6264325e-06
 2.2391948e-06 1.4830510e-08 3.0746669e-05 8.9577788e-06 9.9989474e-01]"
248,"[7.1032850e-06 8.2451705e-05 9.9558244e-04 6.5369139e-05 1.0052700e-06
 1.0851785e-06 9.1870612e-07 2.7646253e-08 1.5796884e-05 9.9533659e-01
 3.0788480e-05 2.8128703e-03 1.3866116e-07 2.9764902e-07 1.6702332e-05
 4.5181591e-06 9.6674194e-07 6.0813472e-04 3.4324191e-06 1.6188949e-05]"
249,"[4.9201481e-04 8.1698829e-01 1.5762614e-04 8.8700611e-04 1.1614080e-06
 2.4546850e-06 2.2878488e-05 5.0198450e-06 2.0101750e-06 8.5200435e-03
 1.4489018e-03 2.7922642e-05 8.0821184e-07 9.4472831e-03 1.6102618e-01
 3.8882285e-06 2.1334779e-05 5.8098766e-04 3.6190607e-04 2.2101046e-06]"
250,"[1.08168488e-05 2.06103362e-02 7.30137283e-04 9.44670974e-05
 1.16795825e-07 1.14781948e-07 9.42405586e-06 9.76284325e-01
 5.07077687e-07 4.15227710e-08 9.07936410e-05 7.95337564e-06
 7.33266177e-08 1.14407820e-04 3.28527167e-05 2.34948374e-07
 9.96633898e-05 1.90303125e-03 1.06635598e-05 6.65940973e-08]"
251,"[6.6985983e-08 1.3907740e-10 9.3490042e-09 3.0276912e-08 1.2308076e-09
 2.6505662e-10 5.6276657e-11 2.6897579e-08 2.3481395e-08 2.3703981e-06
 7.1040660e-12 9.9999726e-01 3.1445782e-09 2.8271205e-10 3.2972718e-11
 2.9587777e-09 3.2393752e-10 1.4942809e-07 8.2686942e-09 3.8694044e-08]"
252,"[6.9560745e-05 7.6303567e-04 2.5218304e-05 3.2736419e-04 2.4244713e-05
 1.8091885e-05 8.6714754e-05 4.0657642e-06 1.1355880e-05 1.3527271e-04
 7.9480303e-04 1.4516769e-06 2.5753054e-06 1.4294147e-04 9.7776490e-01
 4.4035431e-04 3.8912513e-06 7.4971118e-05 1.9205485e-02 1.0375755e-04]"
253,"[3.0730425e-05 1.1088626e-04 2.1821891e-07 9.8854562e-06 1.0718499e-04
 2.7208193e-06 8.9486231e-05 3.9101110e-06 3.9504809e-04 3.4330558e-05
 4.0076761e-06 8.8169518e-06 1.9818656e-04 3.5175853e-04 2.5031026e-03
 7.3605651e-01 1.6661921e-05 1.7642202e-05 2.5948691e-01 5.7196082e-04]"
254,"[2.2921044e-05 3.4762255e-04 1.6923330e-03 3.6855163e-05 1.0407845e-05
 2.7579035e-05 2.0442751e-06 4.5796231e-05 3.2303069e-06 1.0004944e-04
 9.9737263e-01 4.1802375e-07 1.1383846e-06 4.0552513e-05 1.6637093e-04
 3.3963126e-05 6.4497935e-06 8.2348743e-05 1.3420550e-06 5.8009546e-06]"
